,RXPACC,FP_IDX,CIR746,CIR740,CIR749,CIR_PWR,CIR750,CIR575,CIR326,CIR333,CIR349,CIR350,CIR246,NLOS,RANGE
19795,340.0,749.0,79.0,222.0,9135.0,15544.0,19469.0,251.0,175.0,197.0,119.0,319.0,252.0,0.0,0.75
19796,839.0,741.0,11298.0,317.0,7427.0,6494.0,9394.0,158.0,401.0,194.0,215.0,95.0,171.0,1.0,3.19
19797,579.0,744.0,9404.0,180.0,9491.0,17151.0,8437.0,71.0,233.0,100.0,164.0,259.0,166.0,1.0,6.6
19798,1024.0,745.0,9534.0,251.0,6729.0,16025.0,3031.0,73.0,505.0,151.0,108.0,413.0,181.0,0.0,3.79
19799,900.0,745.0,2120.0,248.0,7333.0,9949.0,13439.0,158.0,362.0,225.0,152.0,207.0,217.0,1.0,5.0
19800,477.0,749.0,439.0,483.0,11875.0,7336.0,18018.0,443.0,288.0,636.0,375.0,240.0,205.0,1.0,5.79
19801,337.0,749.0,336.0,103.0,10795.0,6045.0,16641.0,234.0,345.0,145.0,306.0,262.0,115.0,0.0,3.9
19802,483.0,750.0,173.0,279.0,251.0,8164.0,1795.0,328.0,187.0,323.0,244.0,59.0,221.0,0.0,3.59
19803,1024.0,749.0,319.0,164.0,7999.0,3660.0,10080.0,466.0,246.0,509.0,385.0,538.0,228.0,1.0,4.78
19804,1024.0,744.0,6435.0,298.0,7289.0,7233.0,2839.0,132.0,219.0,354.0,163.0,257.0,510.0,1.0,5.72
19805,683.0,750.0,168.0,102.0,1864.0,8768.0,7908.0,174.0,232.0,242.0,124.0,256.0,251.0,1.0,2.7
19806,579.0,738.0,12782.0,1009.0,11533.0,9253.0,17162.0,178.0,108.0,232.0,51.0,275.0,288.0,1.0,1.58
19807,1024.0,739.0,3190.0,1354.0,4337.0,2949.0,8194.0,382.0,433.0,62.0,331.0,352.0,435.0,1.0,4.28
19808,1024.0,749.0,403.0,460.0,5803.0,7342.0,5047.0,187.0,191.0,220.0,317.0,474.0,43.0,1.0,6.02
19809,1024.0,745.0,2870.0,347.0,12246.0,8717.0,21567.0,336.0,306.0,440.0,166.0,460.0,457.0,1.0,3.24
19810,1024.0,740.0,14168.0,1638.0,10377.0,8245.0,5816.0,183.0,125.0,229.0,219.0,419.0,437.0,1.0,5.52
19811,1024.0,745.0,10932.0,58.0,2481.0,6866.0,6806.0,333.0,389.0,225.0,61.0,365.0,177.0,1.0,4.73
19812,358.0,747.0,3445.0,60.0,14177.0,11035.0,8474.0,308.0,153.0,165.0,348.0,177.0,153.0,0.0,2.69
19813,426.0,749.0,97.0,205.0,15734.0,9107.0,18948.0,165.0,214.0,226.0,306.0,210.0,155.0,0.0,3.92
19814,319.0,749.0,311.0,297.0,8218.0,6815.0,15139.0,71.0,53.0,37.0,210.0,116.0,149.0,0.0,2.78
19815,490.0,748.0,457.0,193.0,8289.0,7956.0,5914.0,433.0,278.0,69.0,154.0,219.0,240.0,0.0,4.32
19816,475.0,743.0,4333.0,199.0,2071.0,9254.0,4056.0,243.0,115.0,207.0,270.0,246.0,196.0,1.0,4.14
19817,266.0,751.0,105.0,281.0,136.0,10014.0,2608.0,215.0,13.0,87.0,214.0,128.0,342.0,0.0,0.55
19818,331.0,744.0,11385.0,241.0,16437.0,12070.0,13698.0,80.0,18.0,104.0,221.0,203.0,188.0,0.0,4.31
19819,503.0,749.0,43.0,248.0,11902.0,12399.0,16554.0,134.0,176.0,263.0,152.0,243.0,93.0,0.0,3.31
19820,651.0,750.0,25.0,257.0,4590.0,9091.0,13259.0,234.0,112.0,471.0,194.0,199.0,291.0,0.0,5.12
19821,1024.0,746.0,8770.0,554.0,11270.0,8252.0,2664.0,415.0,197.0,263.0,481.0,375.0,142.0,1.0,5.59
19822,1024.0,736.0,5805.0,1696.0,4237.0,4646.0,4487.0,519.0,546.0,419.0,486.0,414.0,421.0,1.0,8.97
19823,1024.0,744.0,2507.0,380.0,8568.0,2740.0,10218.0,86.0,77.0,232.0,156.0,173.0,241.0,1.0,6.75
19824,375.0,745.0,20767.0,202.0,8671.0,13587.0,9317.0,152.0,269.0,130.0,150.0,233.0,270.0,1.0,0.87
19825,704.0,744.0,730.0,235.0,1579.0,401.0,2630.0,209.0,519.0,254.0,129.0,324.0,251.0,1.0,6.25
19826,290.0,746.0,12174.0,260.0,9011.0,8370.0,13139.0,108.0,116.0,264.0,265.0,172.0,243.0,0.0,3.07
19827,1024.0,748.0,4237.0,161.0,11206.0,4299.0,9798.0,515.0,234.0,321.0,214.0,273.0,187.0,1.0,4.52
19828,801.0,722.0,4009.0,1746.0,2622.0,1016.0,1906.0,315.0,80.0,170.0,233.0,242.0,232.0,1.0,9.71
19829,293.0,749.0,272.0,135.0,15897.0,12463.0,17091.0,43.0,123.0,263.0,178.0,62.0,300.0,0.0,0.28
19830,1024.0,747.0,1066.0,256.0,10805.0,3126.0,7155.0,347.0,466.0,147.0,237.0,389.0,422.0,1.0,3.88
19831,275.0,748.0,1288.0,200.0,17478.0,10186.0,6252.0,41.0,142.0,127.0,296.0,78.0,202.0,0.0,2.51
19832,485.0,748.0,1153.0,249.0,18320.0,9306.0,20820.0,182.0,184.0,272.0,107.0,261.0,290.0,0.0,4.01
19833,770.0,746.0,7116.0,439.0,1261.0,12360.0,11484.0,249.0,328.0,177.0,18.0,235.0,140.0,0.0,4.88
19834,853.0,747.0,2190.0,196.0,14776.0,12281.0,18664.0,252.0,222.0,188.0,68.0,455.0,194.0,1.0,3.41
19835,836.0,750.0,230.0,129.0,4985.0,19007.0,12158.0,261.0,349.0,372.0,119.0,409.0,244.0,1.0,1.48
19836,454.0,751.0,212.0,252.0,1536.0,8073.0,1842.0,217.0,233.0,173.0,134.0,274.0,152.0,1.0,3.15
19837,315.0,750.0,203.0,324.0,2708.0,10910.0,7004.0,300.0,110.0,171.0,66.0,298.0,321.0,0.0,2.93
19838,600.0,747.0,4940.0,198.0,13796.0,12524.0,13103.0,151.0,217.0,134.0,156.0,142.0,217.0,0.0,3.48
19839,307.0,748.0,490.0,227.0,1531.0,10400.0,12451.0,188.0,277.0,194.0,174.0,116.0,252.0,0.0,1.94
19840,335.0,751.0,386.0,101.0,495.0,14662.0,5267.0,202.0,171.0,117.0,215.0,255.0,182.0,0.0,2.3
19841,1025.0,735.0,2469.0,520.0,4548.0,3601.0,2124.0,257.0,300.0,331.0,352.0,264.0,104.0,1.0,9.84
19842,853.0,744.0,6808.0,368.0,1400.0,26591.0,8747.0,247.0,140.0,220.0,154.0,555.0,225.0,1.0,8.27
19843,325.0,747.0,2369.0,277.0,18957.0,12381.0,15406.0,72.0,70.0,281.0,256.0,199.0,142.0,0.0,2.7
19844,1024.0,748.0,157.0,510.0,5984.0,1661.0,2757.0,222.0,287.0,255.0,404.0,267.0,252.0,1.0,7.26
19845,302.0,747.0,497.0,433.0,7835.0,9246.0,16890.0,88.0,206.0,42.0,271.0,114.0,87.0,1.0,4.2
19846,1024.0,744.0,2154.0,375.0,13673.0,13748.0,16118.0,47.0,187.0,267.0,125.0,179.0,509.0,1.0,7.03
19847,268.0,745.0,17435.0,189.0,6191.0,9373.0,3702.0,241.0,114.0,144.0,271.0,242.0,117.0,0.0,2.43
19848,1024.0,742.0,3335.0,627.0,6771.0,3986.0,7938.0,423.0,307.0,395.0,243.0,137.0,49.0,1.0,3.08
19849,1024.0,743.0,758.0,258.0,3480.0,2318.0,2369.0,293.0,492.0,537.0,95.0,306.0,243.0,1.0,6.23
19850,806.0,746.0,3584.0,53.0,16789.0,19437.0,1523.0,146.0,230.0,152.0,278.0,154.0,246.0,0.0,3.82
19851,898.0,741.0,8356.0,170.0,4300.0,9282.0,8644.0,171.0,242.0,215.0,353.0,210.0,307.0,1.0,4.92
19852,489.0,746.0,9457.0,444.0,4147.0,4981.0,2394.0,452.0,531.0,148.0,611.0,349.0,506.0,1.0,1.84
19853,365.0,744.0,18428.0,255.0,4520.0,7864.0,3381.0,229.0,319.0,276.0,187.0,145.0,142.0,0.0,3.29
19854,272.0,750.0,210.0,238.0,5825.0,10412.0,14773.0,230.0,172.0,329.0,123.0,248.0,166.0,0.0,0.96
19855,399.0,744.0,15189.0,236.0,11872.0,11157.0,4129.0,451.0,130.0,155.0,205.0,226.0,209.0,1.0,1.38
19856,1024.0,745.0,3959.0,335.0,2942.0,5166.0,3183.0,102.0,250.0,228.0,505.0,366.0,197.0,1.0,5.75
19857,281.0,745.0,19039.0,302.0,9824.0,10841.0,9137.0,225.0,173.0,226.0,152.0,99.0,20.0,0.0,1.7
19858,1025.0,739.0,2437.0,1340.0,4023.0,3618.0,2665.0,261.0,277.0,242.0,76.0,117.0,173.0,1.0,9.18
19859,725.0,747.0,5342.0,1169.0,11742.0,13062.0,16791.0,400.0,350.0,279.0,393.0,658.0,448.0,1.0,2.39
19860,264.0,748.0,526.0,132.0,16814.0,7703.0,15463.0,143.0,106.0,198.0,238.0,241.0,118.0,0.0,1.79
19861,290.0,746.0,10380.0,129.0,7101.0,11331.0,16690.0,229.0,42.0,175.0,106.0,61.0,37.0,0.0,1.55
19862,402.0,748.0,275.0,131.0,12499.0,14980.0,15606.0,183.0,199.0,294.0,173.0,206.0,194.0,1.0,0.8
19863,694.0,744.0,12322.0,474.0,1723.0,13384.0,9520.0,484.0,272.0,218.0,176.0,452.0,278.0,0.0,3.55
19864,339.0,750.0,274.0,244.0,736.0,8588.0,1469.0,242.0,142.0,214.0,119.0,146.0,301.0,1.0,2.46
19865,674.0,751.0,141.0,170.0,1932.0,7307.0,8655.0,264.0,109.0,68.0,241.0,260.0,292.0,0.0,5.29
19866,481.0,744.0,3083.0,213.0,3924.0,14947.0,4456.0,278.0,35.0,56.0,101.0,270.0,206.0,1.0,6.25
19867,282.0,746.0,11925.0,166.0,15644.0,11422.0,9562.0,322.0,108.0,196.0,217.0,236.0,290.0,0.0,0.17
19868,637.0,744.0,4735.0,280.0,6530.0,13175.0,10047.0,147.0,299.0,300.0,181.0,163.0,214.0,1.0,8.71
19869,304.0,745.0,16901.0,271.0,8936.0,5722.0,1653.0,513.0,309.0,251.0,272.0,216.0,285.0,0.0,5.03
19870,480.0,745.0,17965.0,324.0,6325.0,9329.0,4811.0,286.0,95.0,143.0,196.0,239.0,299.0,0.0,5.77
19871,373.0,749.0,267.0,174.0,11585.0,10606.0,16570.0,121.0,162.0,168.0,261.0,215.0,346.0,1.0,5.88
19872,263.0,746.0,13692.0,289.0,4771.0,9901.0,18068.0,46.0,232.0,152.0,176.0,66.0,68.0,0.0,0.81
19873,1024.0,741.0,1975.0,988.0,5549.0,1611.0,6074.0,273.0,419.0,463.0,289.0,273.0,176.0,1.0,4.79
19874,282.0,751.0,230.0,98.0,1814.0,10500.0,10992.0,253.0,183.0,255.0,252.0,306.0,231.0,0.0,2.0
19875,1025.0,733.0,7269.0,3195.0,5710.0,4911.0,5093.0,166.0,303.0,436.0,242.0,497.0,340.0,1.0,8.48
19876,414.0,749.0,127.0,273.0,14645.0,13727.0,20106.0,203.0,203.0,259.0,231.0,155.0,181.0,0.0,1.14
19877,314.0,744.0,22402.0,39.0,5566.0,11359.0,2356.0,293.0,241.0,126.0,201.0,195.0,143.0,1.0,1.17
19878,265.0,746.0,15460.0,209.0,14136.0,7759.0,5650.0,36.0,190.0,241.0,130.0,185.0,147.0,0.0,3.71
19879,403.0,743.0,10708.0,265.0,18651.0,15729.0,16410.0,169.0,138.0,207.0,220.0,46.0,359.0,0.0,1.46
19880,704.0,748.0,212.0,209.0,1547.0,326.0,2571.0,340.0,227.0,197.0,44.0,459.0,435.0,1.0,4.74
19881,1024.0,745.0,3074.0,187.0,5225.0,2456.0,5268.0,324.0,304.0,319.0,328.0,328.0,260.0,1.0,8.99
19882,275.0,744.0,13265.0,269.0,14208.0,8711.0,8374.0,253.0,68.0,247.0,326.0,161.0,79.0,0.0,2.18
19883,993.0,739.0,3520.0,1777.0,1998.0,2450.0,5307.0,108.0,297.0,449.0,361.0,215.0,244.0,1.0,8.29
19884,1024.0,749.0,492.0,219.0,10946.0,7031.0,15843.0,440.0,449.0,201.0,445.0,289.0,224.0,1.0,2.64
19885,528.0,748.0,485.0,243.0,5162.0,14125.0,6131.0,150.0,533.0,103.0,153.0,512.0,143.0,0.0,6.55
19886,674.0,747.0,5597.0,258.0,20633.0,8932.0,7991.0,272.0,136.0,117.0,206.0,218.0,136.0,1.0,2.38
19887,460.0,749.0,233.0,90.0,11556.0,12649.0,16862.0,178.0,194.0,211.0,295.0,134.0,190.0,0.0,3.3
19888,325.0,743.0,8528.0,119.0,810.0,11982.0,5918.0,148.0,217.0,58.0,246.0,119.0,258.0,0.0,1.19
19889,291.0,744.0,14186.0,179.0,4881.0,9790.0,8216.0,44.0,198.0,228.0,346.0,282.0,310.0,0.0,1.77
19890,1024.0,750.0,449.0,53.0,2295.0,5394.0,5273.0,483.0,59.0,199.0,397.0,192.0,213.0,1.0,3.65
19891,341.0,751.0,95.0,94.0,1492.0,14914.0,7138.0,162.0,71.0,99.0,281.0,215.0,87.0,0.0,1.38
19892,816.0,745.0,18497.0,262.0,8877.0,11725.0,8350.0,250.0,277.0,205.0,74.0,219.0,292.0,0.0,4.12
19893,1024.0,746.0,2192.0,501.0,4228.0,8774.0,4714.0,241.0,251.0,208.0,279.0,299.0,207.0,1.0,4.46
19894,264.0,750.0,254.0,312.0,599.0,10148.0,1316.0,64.0,89.0,253.0,243.0,342.0,207.0,0.0,1.6
19895,472.0,751.0,237.0,60.0,1562.0,18507.0,6858.0,105.0,161.0,266.0,322.0,162.0,69.0,0.0,2.82
19896,583.0,749.0,180.0,222.0,11473.0,10573.0,16669.0,172.0,256.0,229.0,201.0,269.0,261.0,1.0,1.71
19897,263.0,748.0,244.0,283.0,16236.0,9310.0,16556.0,58.0,84.0,66.0,229.0,98.0,51.0,0.0,0.37
19898,430.0,748.0,1829.0,252.0,17644.0,9875.0,16647.0,267.0,230.0,207.0,310.0,318.0,222.0,0.0,3.07
19899,896.0,746.0,3227.0,393.0,1058.0,697.0,1471.0,136.0,141.0,8.0,214.0,101.0,343.0,1.0,5.04
19900,1024.0,749.0,291.0,372.0,8066.0,13652.0,11885.0,338.0,270.0,249.0,210.0,144.0,136.0,0.0,3.62
19901,497.0,746.0,4168.0,258.0,9003.0,21226.0,15140.0,29.0,109.0,127.0,169.0,286.0,42.0,0.0,3.14
19902,1024.0,726.0,7574.0,788.0,2523.0,2279.0,3081.0,209.0,332.0,350.0,127.0,501.0,264.0,1.0,8.93
19903,1024.0,743.0,967.0,746.0,2956.0,1568.0,3369.0,382.0,276.0,482.0,129.0,191.0,188.0,1.0,8.31
19904,539.0,748.0,336.0,197.0,9123.0,10803.0,13860.0,89.0,111.0,148.0,162.0,224.0,285.0,0.0,3.0
19905,1024.0,743.0,5039.0,351.0,8342.0,3659.0,4930.0,467.0,496.0,237.0,186.0,241.0,257.0,0.0,6.78
19906,287.0,749.0,363.0,166.0,10292.0,13238.0,19599.0,236.0,233.0,240.0,82.0,144.0,212.0,1.0,0.77
19907,1024.0,750.0,170.0,245.0,4557.0,6069.0,10216.0,192.0,423.0,124.0,233.0,360.0,271.0,1.0,5.54
19908,265.0,745.0,16381.0,270.0,9350.0,8300.0,6225.0,102.0,41.0,75.0,338.0,208.0,320.0,0.0,0.86
19909,440.0,747.0,1890.0,207.0,12345.0,13259.0,17582.0,151.0,150.0,266.0,185.0,272.0,156.0,1.0,1.7
19910,1024.0,743.0,4044.0,2068.0,6292.0,5439.0,4489.0,602.0,81.0,259.0,72.0,496.0,351.0,1.0,4.6
19911,1024.0,748.0,1329.0,198.0,9030.0,4167.0,1986.0,159.0,278.0,214.0,99.0,177.0,512.0,1.0,4.46
19912,648.0,748.0,2281.0,114.0,6900.0,16835.0,10487.0,258.0,212.0,164.0,295.0,202.0,208.0,1.0,4.19
19913,1024.0,742.0,6675.0,394.0,7985.0,8327.0,11002.0,157.0,280.0,521.0,119.0,138.0,332.0,1.0,3.29
19914,335.0,745.0,18659.0,318.0,14067.0,9479.0,9756.0,60.0,240.0,202.0,226.0,189.0,70.0,0.0,2.06
19915,361.0,750.0,180.0,307.0,6353.0,9747.0,13558.0,344.0,107.0,218.0,95.0,127.0,245.0,0.0,1.23
19916,390.0,751.0,229.0,88.0,883.0,8577.0,4769.0,240.0,192.0,223.0,201.0,266.0,102.0,0.0,4.34
19917,344.0,748.0,598.0,106.0,11748.0,8227.0,10422.0,67.0,155.0,266.0,218.0,227.0,289.0,0.0,4.19
19918,1024.0,747.0,341.0,290.0,6638.0,6271.0,12601.0,430.0,237.0,133.0,398.0,286.0,307.0,1.0,4.45
19919,1024.0,740.0,7226.0,835.0,5216.0,7854.0,3849.0,41.0,304.0,64.0,164.0,488.0,234.0,1.0,6.98
19920,918.0,750.0,734.0,890.0,8395.0,9917.0,17054.0,1217.0,383.0,601.0,527.0,438.0,422.0,1.0,6.7
19921,702.0,744.0,16152.0,218.0,10151.0,16318.0,18897.0,148.0,185.0,189.0,215.0,140.0,220.0,0.0,4.66
19922,306.0,750.0,190.0,308.0,1968.0,8368.0,9630.0,108.0,140.0,141.0,250.0,265.0,199.0,0.0,4.03
19923,426.0,751.0,288.0,190.0,4311.0,18997.0,8535.0,203.0,264.0,216.0,112.0,238.0,220.0,0.0,2.39
19924,469.0,745.0,10753.0,218.0,9625.0,19449.0,5237.0,128.0,312.0,61.0,214.0,213.0,153.0,0.0,4.62
19925,1024.0,747.0,3261.0,141.0,12330.0,4959.0,5581.0,257.0,190.0,307.0,433.0,132.0,504.0,1.0,5.67
19926,319.0,750.0,279.0,104.0,2142.0,13494.0,10085.0,295.0,198.0,98.0,150.0,175.0,198.0,0.0,3.21
19927,1024.0,746.0,10373.0,30.0,10544.0,11133.0,14427.0,17.0,224.0,323.0,448.0,335.0,90.0,1.0,3.53
19928,1024.0,742.0,3653.0,268.0,1370.0,2355.0,4010.0,468.0,187.0,332.0,219.0,250.0,354.0,1.0,3.15
19929,593.0,751.0,150.0,255.0,1103.0,12751.0,7004.0,153.0,211.0,109.0,69.0,243.0,335.0,1.0,1.5
19930,299.0,749.0,399.0,316.0,12798.0,11189.0,11011.0,260.0,169.0,311.0,36.0,266.0,105.0,0.0,2.47
19931,1024.0,746.0,4296.0,194.0,6218.0,1908.0,4812.0,326.0,500.0,473.0,133.0,188.0,247.0,1.0,5.12
19932,1025.0,745.0,1726.0,184.0,9197.0,7617.0,3912.0,191.0,205.0,298.0,345.0,373.0,256.0,1.0,8.63
19933,803.0,744.0,6081.0,248.0,18286.0,18350.0,8539.0,210.0,265.0,445.0,149.0,411.0,208.0,0.0,1.09
19934,481.0,743.0,5329.0,133.0,12751.0,16127.0,19349.0,208.0,55.0,275.0,110.0,145.0,319.0,0.0,2.81
19935,267.0,746.0,7882.0,344.0,14026.0,10506.0,8277.0,300.0,138.0,256.0,243.0,211.0,244.0,0.0,0.95
19936,423.0,749.0,188.0,233.0,16567.0,16479.0,9730.0,99.0,95.0,218.0,191.0,225.0,211.0,0.0,2.37
19937,268.0,746.0,3768.0,130.0,6015.0,12856.0,4574.0,239.0,215.0,484.0,249.0,198.0,292.0,0.0,0.79
19938,340.0,744.0,16642.0,339.0,9527.0,9313.0,4831.0,254.0,99.0,162.0,212.0,251.0,320.0,0.0,1.95
19939,282.0,746.0,13754.0,52.0,11428.0,11774.0,16987.0,117.0,340.0,333.0,512.0,116.0,64.0,0.0,0.62
19940,1024.0,744.0,12475.0,124.0,5794.0,5006.0,4370.0,139.0,460.0,266.0,266.0,243.0,228.0,1.0,5.97
19941,393.0,745.0,5376.0,250.0,7439.0,14133.0,907.0,303.0,119.0,101.0,221.0,212.0,150.0,0.0,4.28
19942,381.0,748.0,621.0,208.0,12190.0,7812.0,9155.0,72.0,190.0,91.0,108.0,196.0,277.0,1.0,0.79
19943,1025.0,729.0,5942.0,4980.0,2733.0,4558.0,615.0,378.0,466.0,302.0,71.0,348.0,305.0,1.0,9.33
19944,1025.0,741.0,745.0,547.0,6348.0,5258.0,10671.0,411.0,384.0,117.0,293.0,105.0,298.0,1.0,10.1
19945,1024.0,738.0,5110.0,532.0,2653.0,1895.0,2107.0,520.0,283.0,257.0,617.0,200.0,153.0,1.0,4.75
19946,1024.0,746.0,9744.0,248.0,3403.0,7896.0,6450.0,185.0,337.0,505.0,334.0,104.0,484.0,1.0,2.73
19947,1024.0,750.0,98.0,134.0,4500.0,5011.0,9681.0,337.0,192.0,131.0,194.0,274.0,348.0,1.0,4.15
19948,439.0,748.0,1315.0,232.0,16742.0,13352.0,16295.0,244.0,39.0,188.0,286.0,332.0,118.0,0.0,2.22
19949,269.0,751.0,135.0,244.0,496.0,7688.0,5064.0,58.0,193.0,65.0,323.0,298.0,259.0,0.0,1.99
19950,418.0,750.0,276.0,158.0,2192.0,8109.0,8766.0,97.0,117.0,106.0,124.0,238.0,39.0,0.0,4.3
19951,854.0,750.0,158.0,150.0,197.0,6637.0,3115.0,270.0,204.0,147.0,197.0,511.0,289.0,1.0,2.59
19952,569.0,743.0,13288.0,283.0,3673.0,12932.0,9096.0,475.0,304.0,402.0,141.0,205.0,235.0,1.0,1.23
19953,1024.0,740.0,421.0,1853.0,816.0,2536.0,4305.0,446.0,230.0,291.0,419.0,463.0,356.0,1.0,6.33
19954,588.0,744.0,16987.0,214.0,6622.0,8774.0,3773.0,402.0,79.0,225.0,238.0,239.0,347.0,1.0,1.66
19955,896.0,745.0,4372.0,206.0,13920.0,10477.0,16407.0,304.0,164.0,167.0,418.0,259.0,139.0,1.0,3.25
19956,521.0,747.0,1844.0,258.0,17669.0,22923.0,15795.0,449.0,234.0,222.0,220.0,67.0,429.0,0.0,3.19
19957,1024.0,747.0,3776.0,321.0,11139.0,6367.0,4381.0,462.0,261.0,197.0,240.0,340.0,127.0,1.0,2.24
19958,260.0,745.0,16079.0,23.0,3600.0,9281.0,6736.0,235.0,279.0,252.0,139.0,215.0,110.0,0.0,0.91
19959,1024.0,724.0,6679.0,1425.0,3093.0,2075.0,1781.0,486.0,95.0,297.0,446.0,294.0,454.0,1.0,3.36
19960,305.0,750.0,335.0,187.0,2908.0,12675.0,13194.0,255.0,164.0,304.0,65.0,233.0,219.0,0.0,0.39
19961,454.0,744.0,7177.0,224.0,15267.0,19081.0,9618.0,138.0,193.0,208.0,23.0,239.0,210.0,0.0,3.0
19962,1024.0,749.0,985.0,179.0,9319.0,7359.0,13806.0,232.0,311.0,109.0,299.0,212.0,395.0,1.0,3.86
19963,342.0,744.0,15600.0,107.0,9108.0,12418.0,12599.0,116.0,120.0,63.0,119.0,126.0,199.0,0.0,2.16
19964,394.0,745.0,10783.0,461.0,8961.0,17894.0,10889.0,88.0,349.0,70.0,303.0,246.0,71.0,0.0,0.94
19965,280.0,750.0,162.0,516.0,2031.0,9200.0,6188.0,228.0,220.0,284.0,228.0,122.0,225.0,0.0,0.83
19966,1024.0,732.0,8628.0,3323.0,4086.0,2135.0,2688.0,682.0,508.0,249.0,22.0,444.0,76.0,1.0,1.73
19967,302.0,744.0,19333.0,116.0,3776.0,12638.0,8437.0,316.0,44.0,325.0,35.0,306.0,153.0,0.0,1.42
19968,395.0,751.0,307.0,60.0,508.0,8477.0,5332.0,96.0,95.0,118.0,180.0,98.0,181.0,0.0,1.78
19969,500.0,740.0,4285.0,577.0,9396.0,9133.0,4219.0,246.0,152.0,88.0,94.0,148.0,155.0,1.0,4.62
19970,933.0,744.0,5482.0,34.0,10965.0,12210.0,14597.0,263.0,218.0,86.0,303.0,259.0,384.0,1.0,3.84
19971,1024.0,745.0,4239.0,103.0,2591.0,4418.0,6441.0,108.0,247.0,550.0,302.0,501.0,108.0,1.0,3.51
19972,873.0,750.0,190.0,243.0,3536.0,14755.0,6940.0,247.0,225.0,318.0,308.0,310.0,171.0,0.0,4.28
19973,341.0,750.0,193.0,230.0,2081.0,8070.0,9351.0,208.0,126.0,262.0,86.0,129.0,199.0,0.0,3.84
19974,298.0,743.0,7245.0,420.0,13544.0,12275.0,6600.0,138.0,133.0,166.0,260.0,337.0,212.0,0.0,1.13
19975,268.0,750.0,213.0,18.0,3361.0,7063.0,11931.0,233.0,118.0,256.0,116.0,118.0,64.0,0.0,2.26
19976,1024.0,748.0,401.0,307.0,4479.0,3869.0,3036.0,300.0,329.0,323.0,421.0,343.0,154.0,1.0,3.79
19977,755.0,749.0,233.0,280.0,4162.0,24973.0,5227.0,402.0,186.0,332.0,196.0,202.0,238.0,1.0,6.01
19978,267.0,748.0,248.0,118.0,12662.0,10363.0,16486.0,133.0,28.0,201.0,223.0,297.0,91.0,0.0,1.77
19979,362.0,747.0,900.0,239.0,19577.0,17021.0,10453.0,158.0,182.0,154.0,203.0,167.0,230.0,0.0,3.08
19980,1024.0,735.0,5288.0,3647.0,2767.0,1243.0,332.0,421.0,306.0,437.0,279.0,115.0,214.0,1.0,4.29
19981,444.0,746.0,9027.0,333.0,12938.0,17933.0,6505.0,94.0,173.0,112.0,169.0,301.0,230.0,0.0,2.07
19982,425.0,749.0,175.0,249.0,3603.0,9660.0,9144.0,223.0,155.0,324.0,240.0,284.0,103.0,1.0,1.62
19983,1024.0,731.0,514.0,1333.0,2348.0,1515.0,6109.0,356.0,351.0,453.0,275.0,123.0,246.0,1.0,5.27
19984,1024.0,745.0,8737.0,236.0,10411.0,9813.0,5776.0,293.0,477.0,107.0,86.0,105.0,484.0,0.0,5.95
19985,810.0,746.0,10693.0,179.0,14294.0,21726.0,18781.0,203.0,86.0,238.0,225.0,205.0,277.0,1.0,7.95
19986,305.0,745.0,16728.0,259.0,8026.0,8252.0,12784.0,127.0,157.0,95.0,305.0,222.0,127.0,0.0,3.52
19987,279.0,747.0,770.0,211.0,20915.0,8395.0,12610.0,50.0,41.0,72.0,77.0,336.0,67.0,0.0,2.32
19988,631.0,744.0,11766.0,122.0,11569.0,20183.0,7040.0,220.0,140.0,400.0,181.0,174.0,307.0,0.0,2.91
19989,397.0,746.0,2237.0,317.0,3367.0,13206.0,10838.0,125.0,119.0,241.0,247.0,188.0,71.0,0.0,4.6
19990,618.0,740.0,16826.0,1806.0,6726.0,7791.0,6342.0,238.0,94.0,246.0,61.0,251.0,266.0,1.0,3.34
19991,267.0,744.0,15673.0,294.0,8585.0,9901.0,8148.0,226.0,262.0,280.0,361.0,20.0,250.0,0.0,2.02
19992,279.0,747.0,1827.0,53.0,14153.0,13503.0,13156.0,238.0,212.0,196.0,447.0,225.0,199.0,0.0,2.32
19993,266.0,745.0,19201.0,259.0,16586.0,10231.0,3871.0,292.0,327.0,95.0,280.0,77.0,212.0,0.0,0.84
19994,323.0,749.0,71.0,249.0,15666.0,12650.0,18605.0,109.0,285.0,159.0,142.0,293.0,76.0,0.0,1.12
19995,277.0,745.0,10050.0,298.0,10802.0,9932.0,1294.0,332.0,80.0,124.0,148.0,277.0,94.0,0.0,1.66
19996,845.0,746.0,12428.0,330.0,6139.0,14845.0,5579.0,500.0,444.0,358.0,438.0,446.0,412.0,1.0,1.6
19997,474.0,748.0,454.0,71.0,7681.0,12728.0,6644.0,76.0,248.0,152.0,117.0,188.0,249.0,0.0,4.19
19998,1024.0,747.0,1715.0,241.0,9325.0,3043.0,5837.0,310.0,110.0,515.0,262.0,155.0,164.0,1.0,5.78
19999,1024.0,741.0,9506.0,1747.0,7820.0,3098.0,5267.0,1002.0,540.0,528.0,578.0,587.0,448.0,1.0,6.2
20000,376.0,743.0,8363.0,240.0,4535.0,7989.0,7256.0,405.0,164.0,248.0,122.0,118.0,254.0,0.0,5.43
20001,1024.0,740.0,1870.0,288.0,5381.0,3067.0,6206.0,506.0,449.0,134.0,208.0,363.0,287.0,1.0,3.09
